,ID,Jahr,Monat,Gastro_Id,Umsatz in millionen, TMK,Jahr_Monat
3277,3508,2020,7,WZ08-55-01,84.8,21.2,2020-7
3278,3509,2020,8,WZ08-55,92.6,21.6,2020-8
3279,3510,2020,8,WZ08-551,88.0,21.6,2020-8
3280,3511,2020,8,WZ08-552,122.5,21.6,2020-8
3281,3512,2020,8,WZ08-553,212.6,21.6,2020-8
3282,3513,2020,8,WZ08-559,82.8,21.6,2020-8
3283,3514,2020,8,WZ08-56,88.8,21.6,2020-8
3284,3515,2020,8,WZ08-561,98.1,21.6,2020-8
3285,3516,2020,8,WZ08-562,67.9,21.6,2020-8
3286,3517,2020,8,WZ08-563,63.5,21.6,2020-8
3287,3518,2020,8,WZ08-561-01,94.6,21.6,2020-8
3288,3519,2020,8,WZ08-55-01,90.2,21.6,2020-8
3289,3520,2020,9,WZ08-55,91.1,18.5,2020-9
3290,3521,2020,9,WZ08-551,89.3,18.5,2020-9
3291,3522,2020,9,WZ08-552,98.4,18.5,2020-9
3292,3523,2020,9,WZ08-553,148.0,18.5,2020-9
3293,3524,2020,9,WZ08-559,86.8,18.5,2020-9
3294,3525,2020,9,WZ08-56,87.7,18.5,2020-9
3295,3526,2020,9,WZ08-561,93.2,18.5,2020-9
3296,3527,2020,9,WZ08-562,79.8,18.5,2020-9
3297,3528,2020,9,WZ08-563,60.9,18.5,2020-9
3298,3529,2020,9,WZ08-561-01,89.9,18.5,2020-9
3299,3530,2020,9,WZ08-55-01,89.0,18.5,2020-9
3300,3531,2020,10,WZ08-55,74.2,11.7,2020-10
3301,3532,2020,10,WZ08-551,72.8,11.7,2020-10
3302,3533,2020,10,WZ08-552,83.5,11.7,2020-10
3303,3534,2020,10,WZ08-553,100.2,11.7,2020-10
3304,3535,2020,10,WZ08-559,88.1,11.7,2020-10
3305,3536,2020,10,WZ08-56,78.9,11.7,2020-10
3306,3537,2020,10,WZ08-561,83.5,11.7,2020-10
3307,3538,2020,10,WZ08-562,73.5,11.7,2020-10
3308,3539,2020,10,WZ08-563,52.2,11.7,2020-10
3309,3540,2020,10,WZ08-561-01,80.3,11.7,2020-10
3310,3541,2020,10,WZ08-55-01,77.2,11.7,2020-10
3311,3542,2020,11,WZ08-55,19.7,6.95,2020-11
3312,3543,2020,11,WZ08-551,18.9,6.95,2020-11
3313,3544,2020,11,WZ08-552,19.7,6.95,2020-11
3314,3545,2020,11,WZ08-553,34.5,6.95,2020-11
3315,3546,2020,11,WZ08-559,73.4,6.95,2020-11
3316,3547,2020,11,WZ08-56,41.0,6.95,2020-11
3317,3548,2020,11,WZ08-561,36.2,6.95,2020-11
3318,3549,2020,11,WZ08-562,65.7,6.95,2020-11
3319,3550,2020,11,WZ08-563,16.1,6.95,2020-11
3320,3551,2020,11,WZ08-561-01,34.2,6.95,2020-11
3321,3552,2020,11,WZ08-55-01,33.3,6.95,2020-11
3322,3553,2020,12,WZ08-55,17.4,3.6,2020-12
3323,3554,2020,12,WZ08-551,16.6,3.6,2020-12
3324,3555,2020,12,WZ08-552,17.6,3.6,2020-12
3325,3556,2020,12,WZ08-553,33.8,3.6,2020-12
3326,3557,2020,12,WZ08-559,68.7,3.6,2020-12
3327,3558,2020,12,WZ08-56,39.0,3.6,2020-12
3328,3559,2020,12,WZ08-561,34.4,3.6,2020-12
3329,3560,2020,12,WZ08-562,63.1,3.6,2020-12
3330,3561,2020,12,WZ08-563,14.0,3.6,2020-12
3331,3562,2020,12,WZ08-561-01,32.4,3.6,2020-12
3332,3563,2020,12,WZ08-55-01,31.2,3.6,2020-12
3333,3564,2021,1,WZ08-55,16.0,1.3,2021-1
3334,3565,2021,1,WZ08-551,12.6,1.3,2021-1
3335,3566,2021,1,WZ08-552,15.0,1.3,2021-1
3336,3567,2021,1,WZ08-553,106.7,1.3,2021-1
3337,3568,2021,1,WZ08-559,65.4,1.3,2021-1
3338,3569,2021,1,WZ08-56,39.2,1.3,2021-1
3339,3570,2021,1,WZ08-561,36.1,1.3,2021-1
3340,3571,2021,1,WZ08-562,52.8,1.3,2021-1
3341,3572,2021,1,WZ08-563,12.2,1.3,2021-1
3342,3573,2021,1,WZ08-561-01,33.7,1.3,2021-1
3343,3574,2021,1,WZ08-55-01,32.2,1.3,2021-1
3344,3575,2021,2,WZ08-55,15.3,6.6,2021-2
3345,3576,2021,2,WZ08-551,13.8,6.6,2021-2
3346,3577,2021,2,WZ08-552,12.6,6.6,2021-2
3347,3578,2021,2,WZ08-553,46.2,6.6,2021-2
3348,3579,2021,2,WZ08-559,65.9,6.6,2021-2
3349,3580,2021,2,WZ08-56,38.9,6.6,2021-2
3350,3581,2021,2,WZ08-561,34.9,6.6,2021-2
3351,3582,2021,2,WZ08-562,54.3,6.6,2021-2
3352,3583,2021,2,WZ08-563,12.7,6.6,2021-2
3353,3584,2021,2,WZ08-561-01,32.6,6.6,2021-2
3354,3585,2021,2,WZ08-55-01,31.8,6.6,2021-2
3355,3586,2021,3,WZ08-55,20.3,6.3,2021-3
3356,3587,2021,3,WZ08-551,18.7,6.3,2021-3
3357,3588,2021,3,WZ08-552,14.3,6.3,2021-3
3358,3589,2021,3,WZ08-553,71.0,6.3,2021-3
3359,3590,2021,3,WZ08-559,70.3,6.3,2021-3
3360,3591,2021,3,WZ08-56,46.0,6.3,2021-3
3361,3592,2021,3,WZ08-561,42.2,6.3,2021-3
3362,3593,2021,3,WZ08-562,62.3,6.3,2021-3
3363,3594,2021,3,WZ08-563,15.2,6.3,2021-3
3364,3595,2021,3,WZ08-561-01,39.4,6.3,2021-3
3365,3596,2021,3,WZ08-55-01,38.3,6.3,2021-3
3366,3597,2021,4,WZ08-55,19.2,8.65,2021-4
3367,3598,2021,4,WZ08-551,17.6,8.65,2021-4
3368,3599,2021,4,WZ08-552,15.2,8.65,2021-4
3369,3600,2021,4,WZ08-553,61.7,8.65,2021-4
3370,3601,2021,4,WZ08-559,68.2,8.65,2021-4
3371,3602,2021,4,WZ08-56,43.8,8.65,2021-4
3372,3603,2021,4,WZ08-561,40.5,8.65,2021-4
3373,3604,2021,4,WZ08-562,58.3,8.65,2021-4
3374,3605,2021,4,WZ08-563,15.1,8.65,2021-4
3375,3606,2021,4,WZ08-561-01,37.9,8.65,2021-4
3376,3607,2021,4,WZ08-55-01,36.4,8.65,2021-4
3377,3608,2021,5,WZ08-55,28.6,11.8,2021-5
3378,3609,2021,5,WZ08-551,26.2,11.8,2021-5
3379,3610,2021,5,WZ08-552,32.4,11.8,2021-5
3380,3611,2021,5,WZ08-553,79.7,11.8,2021-5
3381,3612,2021,5,WZ08-559,70.9,11.8,2021-5
3382,3613,2021,5,WZ08-56,53.3,11.8,2021-5
3383,3614,2021,5,WZ08-561,52.6,11.8,2021-5
3384,3615,2021,5,WZ08-562,63.0,11.8,2021-5
3385,3616,2021,5,WZ08-563,22.6,11.8,2021-5
3386,3617,2021,5,WZ08-561-01,49.5,11.8,2021-5
3387,3618,2021,5,WZ08-55-01,45.8,11.8,2021-5
3388,3619,2021,6,WZ08-55,64.3,20.700000000000003,2021-6
3389,3620,2021,6,WZ08-551,61.4,20.700000000000003,2021-6
3390,3621,2021,6,WZ08-552,74.8,20.700000000000003,2021-6
3391,3622,2021,6,WZ08-553,147.8,20.700000000000003,2021-6
3392,3623,2021,6,WZ08-559,79.3,20.700000000000003,2021-6
3393,3624,2021,6,WZ08-56,74.1,20.700000000000003,2021-6
3394,3625,2021,6,WZ08-561,79.0,20.700000000000003,2021-6
3395,3626,2021,6,WZ08-562,70.3,20.700000000000003,2021-6
3396,3627,2021,6,WZ08-563,52.2,20.700000000000003,2021-6
3397,3628,2021,6,WZ08-561-01,76.3,20.700000000000003,2021-6
3398,3629,2021,6,WZ08-55-01,70.7,20.700000000000003,2021-6
3399,3630,2021,7,WZ08-55,89.4,19.4,2021-7
3400,3631,2021,7,WZ08-551,83.0,19.4,2021-7
3401,3632,2021,7,WZ08-552,132.2,19.4,2021-7
3402,3633,2021,7,WZ08-553,202.9,19.4,2021-7
3403,3634,2021,7,WZ08-559,86.5,19.4,2021-7
3404,3635,2021,7,WZ08-56,86.0,19.4,2021-7
3405,3636,2021,7,WZ08-561,96.2,19.4,2021-7
3406,3637,2021,7,WZ08-562,70.9,19.4,2021-7
3407,3638,2021,7,WZ08-563,65.8,19.4,2021-7
3408,3639,2021,7,WZ08-561-01,93.1,19.4,2021-7
3409,3640,2021,7,WZ08-55-01,86.3,19.4,2021-7
3410,3641,2021,8,WZ08-55,103.1,17.6,2021-8
3411,3642,2021,8,WZ08-551,96.3,17.6,2021-8
3412,3643,2021,8,WZ08-552,156.7,17.6,2021-8
3413,3644,2021,8,WZ08-553,208.3,17.6,2021-8
3414,3645,2021,8,WZ08-559,87.4,17.6,2021-8
3415,3646,2021,8,WZ08-56,86.6,17.6,2021-8
3416,3647,2021,8,WZ08-561,96.9,17.6,2021-8
3417,3648,2021,8,WZ08-562,71.5,17.6,2021-8
3418,3649,2021,8,WZ08-563,65.6,17.6,2021-8
3419,3650,2021,8,WZ08-561-01,93.7,17.6,2021-8
3420,3651,2021,8,WZ08-55-01,90.6,17.6,2021-8
3421,3652,2021,9,WZ08-55,105.6,17.450000000000003,2021-9
3422,3653,2021,9,WZ08-551,105.1,17.450000000000003,2021-9
3423,3654,2021,9,WZ08-552,116.7,17.450000000000003,2021-9
3424,3655,2021,9,WZ08-553,151.2,17.450000000000003,2021-9
3425,3656,2021,9,WZ08-559,92.5,17.450000000000003,2021-9
3426,3657,2021,9,WZ08-56,86.9,17.450000000000003,2021-9
3427,3658,2021,9,WZ08-561,91.2,17.450000000000003,2021-9
3428,3659,2021,9,WZ08-562,84.4,17.450000000000003,2021-9
3429,3660,2021,9,WZ08-563,66.3,17.450000000000003,2021-9
3430,3661,2021,9,WZ08-561-01,88.7,17.450000000000003,2021-9
3431,3662,2021,9,WZ08-55-01,91.6,17.450000000000003,2021-9
3432,3663,2021,10,WZ08-55,103.0,10.1,2021-10
3433,3664,2021,10,WZ08-551,102.6,10.1,2021-10
3434,3665,2021,10,WZ08-552,124.3,10.1,2021-10
3435,3666,2021,10,WZ08-553,102.6,10.1,2021-10
3436,3667,2021,10,WZ08-559,100.6,10.1,2021-10
3437,3668,2021,10,WZ08-56,87.4,10.1,2021-10
3438,3669,2021,10,WZ08-561,92.6,10.1,2021-10
3439,3670,2021,10,WZ08-562,82.2,10.1,2021-10
3440,3671,2021,10,WZ08-563,70.0,10.1,2021-10
3441,3672,2021,10,WZ08-561-01,90.3,10.1,2021-10
3442,3673,2021,10,WZ08-55-01,91.1,10.1,2021-10
3443,3674,2021,11,WZ08-55,79.8,5.4,2021-11
3444,3675,2021,11,WZ08-551,83.0,5.4,2021-11
3445,3676,2021,11,WZ08-552,65.7,5.4,2021-11
3446,3677,2021,11,WZ08-553,55.0,5.4,2021-11
3447,3678,2021,11,WZ08-559,96.9,5.4,2021-11
3448,3679,2021,11,WZ08-56,74.5,5.4,2021-11
3449,3680,2021,11,WZ08-561,73.1,5.4,2021-11
3450,3681,2021,11,WZ08-562,83.6,5.4,2021-11
3451,3682,2021,11,WZ08-563,53.6,5.4,2021-11
3452,3683,2021,11,WZ08-561-01,71.1,5.4,2021-11
3453,3684,2021,11,WZ08-55-01,75.4,5.4,2021-11
3454,3685,2021,12,WZ08-55,54.6,3.6,2021-12
3455,3686,2021,12,WZ08-551,55.9,3.6,2021-12
3456,3687,2021,12,WZ08-552,46.7,3.6,2021-12
3457,3688,2021,12,WZ08-553,49.2,3.6,2021-12
3458,3689,2021,12,WZ08-559,85.9,3.6,2021-12
3459,3690,2021,12,WZ08-56,70.3,3.6,2021-12
3460,3691,2021,12,WZ08-561,71.5,3.6,2021-12
3461,3692,2021,12,WZ08-562,75.2,3.6,2021-12
3462,3693,2021,12,WZ08-563,45.2,3.6,2021-12
3463,3694,2021,12,WZ08-561-01,68.8,3.6,2021-12
3464,3695,2021,12,WZ08-55-01,65.3,3.6,2021-12
3465,3696,2022,1,WZ08-55,48.8,2.8,2022-1
3466,3697,2022,1,WZ08-551,47.5,2.8,2022-1
3467,3698,2022,1,WZ08-552,53.8,2.8,2022-1
3468,3699,2022,1,WZ08-553,105.0,2.8,2022-1
3469,3700,2022,1,WZ08-559,77.8,2.8,2022-1
3470,3701,2022,1,WZ08-56,70.0,2.8,2022-1
3471,3702,2022,1,WZ08-561,71.5,2.8,2022-1
3472,3703,2022,1,WZ08-562,77.8,2.8,2022-1
3473,3704,2022,1,WZ08-563,43.2,2.8,2022-1
3474,3705,2022,1,WZ08-561-01,68.5,2.8,2022-1
3475,3706,2022,1,WZ08-55-01,62.0,2.8,2022-1
3476,3707,2022,2,WZ08-55,52.8,6.2,2022-2
3477,3708,2022,2,WZ08-551,52.8,6.2,2022-2
3478,3709,2022,2,WZ08-552,56.8,6.2,2022-2
3479,3710,2022,2,WZ08-553,57.6,6.2,2022-2
3480,3711,2022,2,WZ08-559,79.7,6.2,2022-2
3481,3712,2022,2,WZ08-56,72.8,6.2,2022-2
3482,3713,2022,2,WZ08-561,74.4,6.2,2022-2
3483,3714,2022,2,WZ08-562,80.0,6.2,2022-2
3484,3715,2022,2,WZ08-563,47.2,6.2,2022-2
3485,3716,2022,2,WZ08-561-01,71.5,6.2,2022-2
3486,3717,2022,2,WZ08-55-01,65.2,6.2,2022-2
3487,3718,2022,3,WZ08-55,69.0,8.2,2022-3
3488,3719,2022,3,WZ08-551,69.0,8.2,2022-3
3489,3720,2022,3,WZ08-552,73.6,8.2,2022-3
3490,3721,2022,3,WZ08-553,85.3,8.2,2022-3
3491,3722,2022,3,WZ08-559,85.4,8.2,2022-3
3492,3723,2022,3,WZ08-56,82.7,8.2,2022-3
3493,3724,2022,3,WZ08-561,85.0,8.2,2022-3
3494,3725,2022,3,WZ08-562,86.4,8.2,2022-3
3495,3726,2022,3,WZ08-563,58.5,8.2,2022-3
3496,3727,2022,3,WZ08-561-01,82.3,8.2,2022-3
3497,3728,2022,3,WZ08-55-01,77.1,8.2,2022-3
3498,3729,2022,4,WZ08-55,89.2,10.55,2022-4
3499,3730,2022,4,WZ08-551,88.4,10.55,2022-4
3500,3731,2022,4,WZ08-552,102.3,10.55,2022-4
3501,3732,2022,4,WZ08-553,124.3,10.55,2022-4
3502,3733,2022,4,WZ08-559,97.2,10.55,2022-4
3503,3734,2022,4,WZ08-56,92.5,10.55,2022-4
3504,3735,2022,4,WZ08-561,97.2,10.55,2022-4
3505,3736,2022,4,WZ08-562,87.2,10.55,2022-4
3506,3737,2022,4,WZ08-563,70.1,10.55,2022-4
3507,3738,2022,4,WZ08-561-01,94.5,10.55,2022-4
3508,3739,2022,4,WZ08-55-01,90.3,10.55,2022-4
3509,3740,2022,5,WZ08-55,110.7,17.1,2022-5
3510,3741,2022,5,WZ08-551,111.4,17.1,2022-5
3511,3742,2022,5,WZ08-552,115.3,17.1,2022-5
3512,3743,2022,5,WZ08-553,132.7,17.1,2022-5
3513,3744,2022,5,WZ08-559,106.4,17.1,2022-5
3514,3745,2022,5,WZ08-56,103.7,17.1,2022-5
3515,3746,2022,5,WZ08-561,108.7,17.1,2022-5
3516,3747,2022,5,WZ08-562,99.0,17.1,2022-5
3517,3748,2022,5,WZ08-563,79.1,17.1,2022-5
3518,3749,2022,5,WZ08-561-01,105.7,17.1,2022-5
3519,3750,2022,5,WZ08-55-01,105.0,17.1,2022-5
3520,3751,2022,6,WZ08-55,116.6,20.25,2022-6
3521,3752,2022,6,WZ08-551,115.9,20.25,2022-6
3522,3753,2022,6,WZ08-552,131.7,20.25,2022-6
3523,3754,2022,6,WZ08-553,166.1,20.25,2022-6
3524,3755,2022,6,WZ08-559,105.7,20.25,2022-6
3525,3756,2022,6,WZ08-56,101.7,20.25,2022-6
3526,3757,2022,6,WZ08-561,106.2,20.25,2022-6
3527,3758,2022,6,WZ08-562,98.1,20.25,2022-6
3528,3759,2022,6,WZ08-563,78.0,20.25,2022-6
3529,3760,2022,6,WZ08-561-01,103.4,20.25,2022-6
3530,3761,2022,6,WZ08-55-01,105.7,20.25,2022-6
3531,3762,2022,7,WZ08-55,118.4,22.6,2022-7
3532,3763,2022,7,WZ08-551,116.1,22.6,2022-7
3533,3764,2022,7,WZ08-552,142.5,22.6,2022-7
3534,3765,2022,7,WZ08-553,204.5,22.6,2022-7
3535,3766,2022,7,WZ08-559,109.1,22.6,2022-7
3536,3767,2022,7,WZ08-56,105.3,22.6,2022-7
3537,3768,2022,7,WZ08-561,112.0,22.6,2022-7
3538,3769,2022,7,WZ08-562,94.1,22.6,2022-7
3539,3770,2022,7,WZ08-563,81.8,22.6,2022-7
3540,3771,2022,7,WZ08-561-01,109.0,22.6,2022-7
3541,3772,2022,7,WZ08-55-01,108.7,22.6,2022-7
3542,3773,2022,8,WZ08-55,119.4,23.3,2022-8
3543,3774,2022,8,WZ08-551,116.8,23.3,2022-8
3544,3775,2022,8,WZ08-552,150.7,23.3,2022-8
3545,3776,2022,8,WZ08-553,198.7,23.3,2022-8
3546,3777,2022,8,WZ08-559,100.8,23.3,2022-8
3547,3778,2022,8,WZ08-56,101.1,23.3,2022-8
3548,3779,2022,8,WZ08-561,108.1,23.3,2022-8
3549,3780,2022,8,WZ08-562,88.3,23.3,2022-8
3550,3781,2022,8,WZ08-563,78.7,23.3,2022-8
3551,3782,2022,8,WZ08-561-01,105.1,23.3,2022-8
3552,3783,2022,8,WZ08-55-01,106.3,23.3,2022-8
3553,3784,2022,9,WZ08-55,122.6,14.7,2022-9
3554,3785,2022,9,WZ08-551,123.6,14.7,2022-9
3555,3786,2022,9,WZ08-552,126.9,14.7,2022-9
3556,3787,2022,9,WZ08-553,140.0,14.7,2022-9
3557,3788,2022,9,WZ08-559,108.6,14.7,2022-9
3558,3789,2022,9,WZ08-56,96.1,14.7,2022-9
3559,3790,2022,9,WZ08-561,97.7,14.7,2022-9
3560,3791,2022,9,WZ08-562,102.8,14.7,2022-9
3561,3792,2022,9,WZ08-563,71.8,14.7,2022-9
3562,3793,2022,9,WZ08-561-01,95.1,14.7,2022-9
3563,3794,2022,9,WZ08-55-01,104.1,14.7,2022-9
3564,3795,2022,10,WZ08-55,114.3,15.0,2022-10
3565,3796,2022,10,WZ08-551,115.8,15.0,2022-10
3566,3797,2022,10,WZ08-552,119.0,15.0,2022-10
3567,3798,2022,10,WZ08-553,99.8,15.0,2022-10
3568,3799,2022,10,WZ08-559,109.5,15.0,2022-10
3569,3800,2022,10,WZ08-56,96.8,15.0,2022-10
3570,3801,2022,10,WZ08-561,100.3,15.0,2022-10
3571,3802,2022,10,WZ08-562,95.9,15.0,2022-10
3572,3803,2022,10,WZ08-563,75.4,15.0,2022-10
3573,3804,2022,10,WZ08-561-01,97.8,15.0,2022-10
3574,3805,2022,10,WZ08-55-01,101.7,15.0,2022-10
3575,3806,2022,11,WZ08-55,92.0,7.85,2022-11
3576,3807,2022,11,WZ08-551,95.1,7.85,2022-11
3577,3808,2022,11,WZ08-552,76.8,7.85,2022-11
3578,3809,2022,11,WZ08-553,63.1,7.85,2022-11
3579,3810,2022,11,WZ08-559,102.4,7.85,2022-11
3580,3811,2022,11,WZ08-56,86.0,7.85,2022-11
3581,3812,2022,11,WZ08-561,85.8,7.85,2022-11
3582,3813,2022,11,WZ08-562,97.6,7.85,2022-11
3583,3814,2022,11,WZ08-563,63.5,7.85,2022-11
3584,3815,2022,11,WZ08-561-01,83.6,7.85,2022-11
3585,3816,2022,11,WZ08-55-01,87.1,7.85,2022-11
3586,3817,2022,12,WZ08-55,90.1,3.1,2022-12
3587,3818,2022,12,WZ08-551,93.4,3.1,2022-12
3588,3819,2022,12,WZ08-552,75.0,3.1,2022-12
3589,3820,2022,12,WZ08-553,50.1,3.1,2022-12
3590,3821,2022,12,WZ08-559,99.3,3.1,2022-12
3591,3822,2022,12,WZ08-56,91.3,3.1,2022-12
3592,3823,2022,12,WZ08-561,93.2,3.1,2022-12
3593,3824,2022,12,WZ08-562,95.6,3.1,2022-12
3594,3825,2022,12,WZ08-563,70.4,3.1,2022-12
3595,3826,2022,12,WZ08-561-01,90.9,3.1,2022-12
3596,3827,2022,12,WZ08-55-01,89.9,3.1,2022-12
3597,3828,2023,1,WZ08-55,70.9,3.9,2023-1
3598,3829,2023,1,WZ08-551,70.8,3.9,2023-1
3599,3830,2023,1,WZ08-552,67.1,3.9,2023-1
3600,3831,2023,1,WZ08-553,117.8,3.9,2023-1
3601,3832,2023,1,WZ08-559,91.5,3.9,2023-1
3602,3833,2023,1,WZ08-56,78.2,3.9,2023-1
3603,3834,2023,1,WZ08-561,79.3,3.9,2023-1
3604,3835,2023,1,WZ08-562,86.6,3.9,2023-1
3605,3836,2023,1,WZ08-563,53.1,3.9,2023-1
3606,3837,2023,1,WZ08-561-01,76.6,3.9,2023-1
3607,3838,2023,1,WZ08-55-01,74.8,3.9,2023-1
3608,3839,2023,2,WZ08-55,75.8,5.15,2023-2
3609,3840,2023,2,WZ08-551,77.5,5.15,2023-2
3610,3841,2023,2,WZ08-552,69.3,5.15,2023-2
3611,3842,2023,2,WZ08-553,58.4,5.15,2023-2
3612,3843,2023,2,WZ08-559,90.4,5.15,2023-2
3613,3844,2023,2,WZ08-56,77.4,5.15,2023-2
3614,3845,2023,2,WZ08-561,78.0,5.15,2023-2
3615,3846,2023,2,WZ08-562,86.4,5.15,2023-2
3616,3847,2023,2,WZ08-563,54.8,5.15,2023-2
3617,3848,2023,2,WZ08-561-01,75.6,5.15,2023-2
3618,3849,2023,2,WZ08-55-01,76.0,5.15,2023-2
3619,3850,2023,3,WZ08-55,90.0,8.2,2023-3
3620,3851,2023,3,WZ08-551,91.8,8.2,2023-3
3621,3852,2023,3,WZ08-552,82.8,8.2,2023-3
3622,3853,2023,3,WZ08-553,85.4,8.2,2023-3
3623,3854,2023,3,WZ08-559,104.6,8.2,2023-3
3624,3855,2023,3,WZ08-56,86.8,8.2,2023-3
3625,3856,2023,3,WZ08-561,88.0,8.2,2023-3
3626,3857,2023,3,WZ08-562,95.8,8.2,2023-3
3627,3858,2023,3,WZ08-563,60.4,8.2,2023-3
3628,3859,2023,3,WZ08-561-01,85.1,8.2,2023-3
3629,3860,2023,3,WZ08-55-01,87.0,8.2,2023-3
3630,3861,2023,4,WZ08-55,96.8,9.55,2023-4
3631,3862,2023,4,WZ08-551,97.2,9.55,2023-4
3632,3863,2023,4,WZ08-552,102.3,9.55,2023-4
3633,3864,2023,4,WZ08-553,115.7,9.55,2023-4
3634,3865,2023,4,WZ08-559,96.0,9.55,2023-4
3635,3866,2023,4,WZ08-56,89.8,9.55,2023-4
3636,3867,2023,4,WZ08-561,94.4,9.55,2023-4
3637,3868,2023,4,WZ08-562,85.9,9.55,2023-4
3638,3869,2023,4,WZ08-563,65.9,9.55,2023-4
3639,3870,2023,4,WZ08-561-01,91.5,9.55,2023-4
3640,3871,2023,4,WZ08-55-01,91.2,9.55,2023-4
3641,3872,2023,5,WZ08-55,111.4,15.6,2023-5
3642,3873,2023,5,WZ08-551,112.5,15.6,2023-5
3643,3874,2023,5,WZ08-552,110.5,15.6,2023-5
3644,3875,2023,5,WZ08-553,134.6,15.6,2023-5
3645,3876,2023,5,WZ08-559,105.4,15.6,2023-5
3646,3877,2023,5,WZ08-56,98.2,15.6,2023-5
3647,3878,2023,5,WZ08-561,102.9,15.6,2023-5
3648,3879,2023,5,WZ08-562,95.8,15.6,2023-5
3649,3880,2023,5,WZ08-563,69.9,15.6,2023-5
3650,3881,2023,5,WZ08-561-01,99.5,15.6,2023-5
3651,3882,2023,5,WZ08-55-01,101.6,15.6,2023-5
3652,3883,2023,6,WZ08-55,115.9,21.700000000000003,2023-6
3653,3884,2023,6,WZ08-551,115.9,21.700000000000003,2023-6
3654,3885,2023,6,WZ08-552,122.8,21.700000000000003,2023-6
3655,3886,2023,6,WZ08-553,158.9,21.700000000000003,2023-6
3656,3887,2023,6,WZ08-559,115.3,21.700000000000003,2023-6
3657,3888,2023,6,WZ08-56,98.5,21.700000000000003,2023-6
3658,3889,2023,6,WZ08-561,101.6,21.700000000000003,2023-6
3659,3890,2023,6,WZ08-562,101.0,21.700000000000003,2023-6
3660,3891,2023,6,WZ08-563,71.4,21.700000000000003,2023-6
3661,3892,2023,6,WZ08-561-01,98.5,21.700000000000003,2023-6
3662,3893,2023,6,WZ08-55-01,103.4,21.700000000000003,2023-6
3663,3894,2023,7,WZ08-55,113.4,20.6,2023-7
3664,3895,2023,7,WZ08-551,111.5,20.6,2023-7
3665,3896,2023,7,WZ08-552,135.1,20.6,2023-7
3666,3897,2023,7,WZ08-553,191.7,20.6,2023-7
3667,3898,2023,7,WZ08-559,103.6,20.6,2023-7
3668,3899,2023,7,WZ08-56,100.9,20.6,2023-7
3669,3900,2023,7,WZ08-561,107.0,20.6,2023-7
3670,3901,2023,7,WZ08-562,93.7,20.6,2023-7
3671,3902,2023,7,WZ08-563,72.3,20.6,2023-7
3672,3903,2023,7,WZ08-561-01,103.4,20.6,2023-7
3673,3904,2023,7,WZ08-55-01,104.1,20.6,2023-7
3674,3905,2023,8,WZ08-55,111.7,19.7,2023-8
3675,3906,2023,8,WZ08-551,109.2,19.7,2023-8
3676,3907,2023,8,WZ08-552,140.0,19.7,2023-8
3677,3908,2023,8,WZ08-553,189.4,19.7,2023-8
3678,3909,2023,8,WZ08-559,97.7,19.7,2023-8
3679,3910,2023,8,WZ08-56,95.1,19.7,2023-8
3680,3911,2023,8,WZ08-561,101.6,19.7,2023-8
3681,3912,2023,8,WZ08-562,86.6,19.7,2023-8
3682,3913,2023,8,WZ08-563,67.0,19.7,2023-8
3683,3914,2023,8,WZ08-561-01,98.0,19.7,2023-8
3684,3915,2023,8,WZ08-55-01,99.8,19.7,2023-8
3685,3916,2023,9,WZ08-55,123.4,19.9,2023-9
3686,3917,2023,9,WZ08-551,124.7,19.9,2023-9
3687,3918,2023,9,WZ08-552,124.0,19.9,2023-9
3688,3919,2023,9,WZ08-553,146.8,19.9,2023-9
3689,3920,2023,9,WZ08-559,103.2,19.9,2023-9
3690,3921,2023,9,WZ08-56,98.8,19.9,2023-9
3691,3922,2023,9,WZ08-561,101.5,19.9,2023-9
3692,3923,2023,9,WZ08-562,102.0,19.9,2023-9
3693,3924,2023,9,WZ08-563,73.3,19.9,2023-9
3694,3925,2023,9,WZ08-561-01,98.7,19.9,2023-9
3695,3926,2023,9,WZ08-55-01,106.1,19.9,2023-9
3696,3927,2023,10,WZ08-55,111.2,13.3,2023-10
3697,3928,2023,10,WZ08-551,112.7,13.3,2023-10
3698,3929,2023,10,WZ08-552,115.8,13.3,2023-10
3699,3930,2023,10,WZ08-553,96.1,13.3,2023-10
3700,3931,2023,10,WZ08-559,107.9,13.3,2023-10
3701,3932,2023,10,WZ08-56,93.2,13.3,2023-10
3702,3933,2023,10,WZ08-561,96.8,13.3,2023-10
3703,3934,2023,10,WZ08-562,94.2,13.3,2023-10
3704,3935,2023,10,WZ08-563,66.5,13.3,2023-10
3705,3936,2023,10,WZ08-561-01,93.7,13.3,2023-10
3706,3937,2023,10,WZ08-55-01,98.4,13.3,2023-10
3707,3938,2023,11,WZ08-55,90.9,7.699999999999999,2023-11
3708,3939,2023,11,WZ08-551,94.5,7.699999999999999,2023-11
3709,3940,2023,11,WZ08-552,72.4,7.699999999999999,2023-11
3710,3941,2023,11,WZ08-553,45.3,7.699999999999999,2023-11
3711,3942,2023,11,WZ08-559,105.5,7.699999999999999,2023-11
3712,3943,2023,11,WZ08-56,85.1,7.699999999999999,2023-11
3713,3944,2023,11,WZ08-561,84.6,7.699999999999999,2023-11
3714,3945,2023,11,WZ08-562,99.6,7.699999999999999,2023-11
3715,3946,2023,11,WZ08-563,59.5,7.699999999999999,2023-11
